"Geography_Code","NM_1530_1_0","NM_1530_1_1","NM_1530_1_2"
"N00003474",449,449,0
"N00003475",1177,1113,64
"N00003476",734,734,0
"N00003477",462,461,1
"N00003478",817,817,0
"N00003479",814,814,0
"N00003480",258,258,0
"N00003481",175,175,0
"N00003482",253,253,0
"N00003483",341,341,0
"N00003484",313,313,0
"N00003485",265,265,0
"N00003486",355,355,0
"N00003487",327,327,0
"N00003488",284,284,0
"N00003489",704,704,0
"N00003490",265,265,0
"N00003491",636,636,0
"N00003492",370,370,0
"N00003493",715,715,0
"N00003494",763,763,0
"N00003495",395,395,0
"N00003496",637,637,0
"N00003497",393,393,0
"N00003498",234,234,0
"N00003499",231,231,0
"N00003500",295,295,0
"N00003501",276,276,0
"N00003502",202,202,0
"N00003503",349,318,31
"N00003504",324,324,0
"N00003505",198,198,0
"N00003506",396,396,0
"N00003507",248,248,0
"N00003508",293,293,0
"N00003509",303,303,0
"N00003510",312,312,0
"N00003511",259,222,37
"N00003512",304,304,0
"N00003513",479,479,0
"N00003514",666,666,0
"N00003515",261,261,0
"N00003516",334,334,0
"N00003517",615,615,0
"N00003518",280,280,0
"N00003519",206,206,0
"N00003520",285,285,0
"N00003521",687,284,403
"N00003522",408,356,52
"N00003523",444,391,53
"N00003524",1204,1204,0
"N00003525",350,350,0
"N00003526",285,285,0
"N00003527",527,527,0
"N00003528",898,898,0
"N00003529",442,442,0
"N00003530",460,460,0
"N00003531",421,421,0
"N00003532",461,461,0
"N00003533",618,618,0
"N00003534",304,304,0
"N00003535",459,459,0
"N00003536",504,504,0
"N00003537",339,339,0
"N00003538",448,448,0
"N00003539",348,348,0
"N00003540",252,252,0
"N00003541",278,278,0
"N00003542",260,260,0
"N00003543",574,572,2
"N00003544",388,354,34
"N00003545",467,467,0
"N00003546",314,314,0
"N00003547",665,665,0
"N00003548",1769,1769,0
"N00003549",550,550,0
"N00003550",520,470,50
"N00003551",465,465,0
"N00003552",418,418,0
"N00003553",396,396,0
"N00003554",243,243,0
"N00003555",351,340,11
"N00003556",686,686,0
"N00003557",249,249,0
"N00003558",496,496,0
"N00003559",565,565,0
"N00003560",533,533,0
"N00003561",459,459,0
"N00003562",421,421,0
"N00003563",467,467,0
"N00003564",401,369,32
"N00003565",435,435,0
"N00003566",541,541,0
"N00003567",491,480,11
"N00003568",412,412,0
"N00003569",488,488,0
"N00003570",526,526,0
"N00003571",308,308,0
"N00003572",491,491,0
"N00003573",450,450,0
"N00003574",461,461,0
"N00003575",511,511,0
"N00003576",518,518,0
"N00003577",409,409,0
"N00003578",551,551,0
"N00003579",503,503,0
"N00003580",425,425,0
"N00003581",698,698,0
"N00003582",557,557,0
"N00003583",666,666,0
"N00003584",298,298,0
"N00003585",333,333,0
"N00003586",300,300,0
"N00003587",507,465,42
"N00003588",622,622,0
"N00003589",570,554,16
"N00003590",658,658,0
"N00003591",565,565,0
"N00003592",369,369,0
"N00003593",587,587,0
"N00003594",914,914,0
"N00003595",363,363,0
"N00003596",301,301,0
"N00003597",476,476,0
"N00003598",382,382,0
"N00003599",403,403,0
"N00003600",367,367,0
"N00003601",368,368,0
"N00003602",392,392,0
"N00003603",356,356,0
"N00003604",330,330,0
"N00003605",320,320,0
"N00003606",353,353,0
"N00003607",502,502,0
"N00003608",475,475,0
"N00003609",324,324,0
"N00003610",294,294,0
"N00003611",263,263,0
"N00003612",472,472,0
"N00003613",450,450,0
"N00003614",507,507,0
"N00003615",361,361,0
"N00003616",367,367,0
"N00003617",341,323,18
"N00003618",448,448,0
"N00003619",420,420,0
"N00003620",494,494,0
"N00003621",427,427,0
"N00003622",601,601,0
"N00003623",301,301,0
"N00003624",666,666,0
"N00003625",431,431,0
"N00003626",390,390,0
"N00003627",340,340,0
"N00003628",313,313,0
"N00003629",284,247,37
"N00003630",595,555,40
"N00003631",205,205,0
"N00003632",274,270,4
"N00003633",259,259,0
"N00003634",315,315,0
"N00003635",337,335,2
"N00003636",341,341,0
"N00003637",380,380,0
"N00003638",441,441,0
"N00003639",312,312,0
"N00003640",319,319,0
"N00003641",472,470,2
"N00003642",341,341,0
"N00003643",416,416,0
"N00003644",301,301,0
"N00003645",488,488,0
"N00003646",548,546,2
"N00003647",678,678,0
"N00003648",464,464,0
"N00003649",448,448,0
"N00003650",414,414,0
"N00003651",354,316,38
"N00003652",642,642,0
"N00003653",351,351,0
"N00003654",250,250,0
"N00003655",208,208,0
"N00003656",514,514,0
"N00003657",382,382,0
"N00003658",527,524,3
"N00003659",370,367,3
"N00003660",374,374,0
"N00003661",359,359,0
"N00003662",210,210,0
"N00003663",267,258,9
"N00003664",522,522,0
"N00003665",481,478,3
"N00003666",467,467,0
"N00003667",395,389,6
"N00003668",425,425,0
"N00003669",451,451,0
"N00003670",385,385,0
"N00003671",296,296,0
"N00003672",289,289,0
"N00003673",249,249,0
"N00003674",413,413,0
"N00003675",308,308,0
"N00003676",303,303,0
"N00003677",295,295,0
"N00003678",378,378,0
"N00003679",327,327,0
"N00003680",254,254,0
"N00003681",409,399,10
"N00003682",226,226,0
"N00003683",403,403,0
"N00003684",329,329,0
"N00003685",371,371,0
"N00003686",364,328,36
"N00003687",454,454,0
"N00003688",365,365,0
"N00003689",293,293,0
"N00003690",543,543,0
"N00003691",467,467,0
"N00003692",379,379,0
"N00003693",423,423,0
"N00003694",516,516,0
"N00003695",379,379,0
"N00003696",431,431,0
"N00003697",454,439,15
"N00003698",704,704,0
"N00003699",406,406,0
"N00003700",400,400,0
"N00003701",624,624,0
"N00003702",862,862,0
"N00003703",629,629,0
"N00003704",427,427,0
"N00003705",429,429,0
"N00003706",575,575,0
"N00003707",562,562,0
"N00003708",510,510,0
"N00003709",386,386,0
"N00003710",475,475,0
"N00003711",545,545,0
"N00003712",384,384,0
"N00003713",381,381,0
"N00003714",401,401,0
"N00003715",291,291,0
"N00003716",324,324,0
"N00003717",271,271,0
"N00003718",1470,1470,0
"N00003719",460,460,0
"N00003720",411,411,0
"N00003721",579,543,36
"N00003722",488,488,0
"N00003723",421,421,0
"N00003724",419,419,0
"N00003725",303,303,0
"N00003726",472,472,0
"N00003727",406,406,0
"N00003728",357,357,0
"N00003729",404,404,0
"N00003730",464,464,0
"N00003731",374,374,0
"N00003732",709,709,0
"N00003733",357,357,0
"N00003734",380,380,0
"N00003735",306,306,0
"N00003736",350,350,0
"N00003737",544,544,0
"N00003738",292,292,0
"N00003739",440,440,0
"N00003740",283,283,0
"N00003741",244,244,0
"N00003742",316,316,0
"N00003743",539,539,0
"N00003744",393,393,0
"N00003745",462,462,0
"N00003746",338,338,0
"N00003747",314,314,0
"N00003748",392,392,0
"N00003749",514,514,0
"N00003750",491,491,0
"N00003751",559,527,32
"N00003752",456,456,0
"N00003753",495,495,0
"N00003754",347,347,0
"N00003755",457,457,0
"N00003756",353,353,0
"N00003757",356,336,20
"N00003758",547,547,0
"N00003759",321,321,0
"N00003760",319,319,0
"N00003761",439,439,0
"N00003762",494,494,0
"N00003763",511,511,0
"N00003764",613,613,0
"N00003765",426,426,0
"N00003766",495,485,10
"N00003767",495,495,0
"N00003768",609,609,0
"N00003769",351,335,16
"N00003770",494,494,0
"N00003771",512,512,0
"N00003772",186,186,0
"N00003773",323,323,0
"N00003774",338,338,0
"N00003775",539,539,0
"N00003776",384,384,0
"N00003777",289,289,0
"N00003778",391,391,0
"N00003779",355,355,0
"N00003780",380,380,0
"N00003781",388,388,0
"N00003782",581,567,14
"N00003783",330,330,0
"N00003784",501,501,0
"N00003785",570,570,0
"N00003786",495,495,0
"N00003787",402,402,0
"N00003788",337,337,0
"N00003789",442,442,0
"N00003790",363,363,0
"N00003791",769,769,0
"N00003792",313,313,0
"N00003793",722,722,0
"N00003794",401,401,0
"N00003795",507,507,0
"N00003796",654,654,0
"N00003797",516,516,0
"N00003798",474,474,0
"N00003799",329,329,0
"N00003800",464,464,0
"N00003801",414,414,0
"N00003802",282,282,0
"N00003803",373,373,0
"N00003804",436,436,0
"N00003805",289,289,0
"N00003806",460,415,45
"N00003807",305,305,0
"N00003808",335,335,0
"N00003809",395,381,14
"N00003810",188,188,0
"N00003811",377,377,0
"N00003812",342,342,0
"N00003813",334,334,0
"N00003814",350,350,0
"N00003815",605,605,0
"N00003816",392,392,0
"N00003817",505,505,0
"N00003818",533,533,0
"N00003819",388,388,0
"N00003820",593,593,0
"N00003821",414,414,0
"N00003822",557,557,0
"N00003823",588,588,0
"N00003824",749,749,0
"N00003825",965,965,0
"N00003826",675,675,0
"N00003827",1060,1060,0
"N00003828",463,463,0
"N00003829",519,519,0
"N00003830",537,537,0
"N00003831",292,292,0
"N00003832",558,558,0
"N00003833",467,467,0
"N00003834",428,428,0
"N00003835",539,539,0
"N00003836",343,343,0
"N00003837",337,337,0
"N00003838",409,409,0
"N00003839",409,392,17
"N00003840",428,428,0
"N00003841",256,256,0
"N00003842",413,413,0
"N00003843",348,295,53
"N00003844",515,515,0
"N00003845",299,299,0
"N00003846",620,620,0
"N00003847",254,254,0
"N00003848",362,362,0
"N00003849",608,608,0
"N00003850",415,415,0
"N00003851",470,470,0
"N00003852",352,352,0
"N00003853",514,514,0
"N00003854",466,466,0
"N00003855",454,454,0
"N00003856",491,491,0
"N00003857",547,547,0
"N00003858",511,511,0
"N00003859",478,478,0
"N00003860",1070,1070,0
"N00003861",546,546,0
"N00003862",431,431,0
"N00003863",236,233,3
"N00003864",380,379,1
"N00003865",255,212,43
"N00003866",339,339,0
"N00003867",723,723,0
"N00003868",351,351,0
"N00003869",1226,1173,53
"N00003870",254,254,0
"N00003871",730,730,0
"N00003872",278,278,0
"N00003873",1042,1006,36
"N00003874",533,533,0
"N00003875",418,418,0
"N00003876",592,592,0
"N00003877",373,373,0
"N00003878",478,478,0
"N00003879",503,503,0
"N00003880",469,469,0
"N00003881",491,470,21
"N00003882",304,304,0
"N00003883",819,790,29
"N00003884",747,699,48
"N00003885",337,337,0
"N00003886",305,305,0
"N00003887",516,516,0
"N00003888",240,240,0
"N00003889",429,360,69
"N00003890",256,256,0
"N00003891",316,316,0
"N00003892",256,256,0
"N00003893",248,248,0
"N00003894",274,271,3
"N00003895",279,279,0
"N00003896",771,722,49
"N00003897",281,281,0
"N00003898",372,372,0
"N00003899",362,362,0
"N00003900",280,280,0
"N00003901",267,267,0
"N00003902",349,323,26
"N00003903",658,658,0
"N00003904",511,511,0
"N00003905",294,294,0
"N00003906",229,229,0
"N00003907",306,306,0
"N00003908",195,184,11
"N00003909",353,353,0
"N00003910",250,250,0
"N00003911",1281,1281,0
"N00003912",469,469,0
"N00003913",261,261,0
"N00003914",366,366,0
"N00003915",308,308,0
"N00003916",390,390,0
"N00003917",280,280,0
"N00003918",267,267,0
"N00003919",297,297,0
"N00003920",329,329,0
"N00003921",326,326,0
"N00003922",303,303,0
"N00003923",306,306,0
"N00003924",305,305,0
"N00003925",289,289,0
"N00003926",305,305,0
"N00003927",312,312,0
"N00003928",462,443,19
"N00003929",261,261,0
"N00003930",318,318,0
"N00003931",214,214,0
"N00003932",347,347,0
"N00003933",841,841,0
"N00003934",337,337,0
"N00003935",353,353,0
"N00003936",938,938,0
"N00003937",331,310,21
"N00003938",259,259,0
"N00003939",386,386,0
"N00003940",317,317,0
"N00003941",379,379,0
"N00003942",468,468,0
"N00003943",657,657,0
"N00003944",390,356,34
"N00003945",333,299,34
"N00003946",446,446,0
"N00003947",620,620,0
"N00003948",323,323,0
"N00003949",316,316,0
"N00003950",315,315,0
"N00003951",265,265,0
"N00003952",267,267,0
"N00003953",277,277,0
"N00003954",223,223,0
"N00003955",263,263,0
"N00003956",310,310,0
"N00003957",221,221,0
"N00003958",531,531,0
"N00003959",264,264,0
"N00003960",260,260,0
"N00003961",286,286,0
"N00003962",676,676,0
"N00003963",296,296,0
"N00003964",349,349,0
"N00003965",381,381,0
"N00003966",301,301,0
"N00003967",405,405,0
"N00003968",282,282,0
"N00003969",260,260,0
"N00003970",330,330,0
"N00003971",311,311,0
"N00003972",327,327,0
"N00003973",345,345,0
"N00003974",633,633,0
"N00003975",372,372,0
"N00003976",347,347,0
"N00003977",284,284,0
"N00003978",370,370,0
"N00003979",349,349,0
"N00003980",378,378,0
"N00003981",270,270,0
"N00003982",211,211,0
"N00003983",265,265,0
"N00003984",363,331,32
"N00003985",298,298,0
"N00003986",247,247,0
"N00003987",304,304,0
"N00003988",288,288,0
"N00003989",163,163,0
"N00003990",420,420,0
"N00003991",295,295,0
"N00003992",379,379,0
"N00003993",393,393,0
"N00003994",353,353,0
"N00003995",395,391,4
"N00003996",340,340,0
"N00003997",364,364,0
"N00003998",347,347,0
"N00003999",388,388,0
"N00004000",311,311,0
"N00004001",332,332,0
"N00004002",275,275,0
"N00004003",414,414,0
"N00004004",234,234,0
"N00004005",203,170,33
"N00004006",224,224,0
"N00004007",269,269,0
"N00004008",474,412,62
"N00004009",326,326,0
"N00004010",379,379,0
"N00004011",482,482,0
"N00004012",315,315,0
"N00004013",331,331,0
"N00004014",335,335,0
"N00004015",299,299,0
"N00004016",375,375,0
"N00004017",305,273,32
"N00004018",296,296,0
"N00004019",310,310,0
"N00004020",425,425,0
"N00004021",332,332,0
"N00004022",294,294,0
"N00004023",247,247,0
"N00004024",307,307,0
"N00004025",449,449,0
"N00004026",327,327,0
"N00004027",305,305,0
"N00004028",307,307,0
"N00004029",283,283,0
"N00004030",281,281,0
"N00004031",261,261,0
"N00004032",233,233,0
"N00004033",269,269,0
"N00004034",237,237,0
"N00004035",288,288,0
"N00004036",261,261,0
"N00004037",307,307,0
"N00004038",255,255,0
"N00004039",285,285,0
"N00004040",300,300,0
"N00004041",304,295,9
"N00004042",586,586,0
"N00004043",357,357,0
"N00004044",290,290,0
"N00004045",347,347,0
"N00004046",292,292,0
"N00004047",1081,1081,0
"N00004048",474,474,0
"N00004049",492,492,0
"N00004050",984,984,0
"N00004051",992,992,0
"N00004052",330,330,0
"N00004053",300,300,0
"N00004054",483,483,0
"N00004055",235,235,0
"N00004056",427,427,0
"N00004057",382,382,0
"N00004058",1248,1248,0
"N00004059",1463,1463,0
"N00004060",1223,1223,0
"N00004061",640,640,0
"N00004062",493,493,0
"N00004063",832,832,0
"N00004064",612,612,0
"N00004065",260,224,36
"N00004066",245,245,0
"N00004067",259,259,0
"N00004068",289,289,0
"N00004069",251,251,0
"N00004070",213,213,0
"N00004071",282,282,0
"N00004072",341,341,0
"N00004073",1068,1068,0
"N00004074",335,335,0
"N00004075",427,427,0
"N00004076",319,319,0
"N00004077",359,359,0
"N00004078",309,309,0
"N00004079",282,282,0
"N00004080",306,306,0
"N00004081",299,299,0
"N00004082",376,376,0
"N00004083",308,308,0
"N00004084",317,317,0
"N00004085",919,868,51
"N00004086",231,231,0
"N00004087",783,626,157
"N00004088",407,366,41
"N00004089",303,303,0
"N00004090",990,386,604
"N00004091",944,343,601
"N00004092",277,277,0
"N00004093",373,367,6
"N00004094",563,563,0
"N00004095",355,291,64
"N00004096",246,246,0
"N00004097",539,539,0
"N00004098",278,278,0
"N00004099",544,544,0
"N00004100",319,319,0
"N00004101",207,207,0
"N00004102",347,347,0
"N00004103",182,182,0
"N00004104",191,191,0
"N00004105",193,193,0
"N00004106",217,217,0
"N00004107",207,207,0
"N00004108",268,268,0
"N00004109",259,259,0
"N00004110",313,313,0
"N00004111",341,341,0
"N00004112",413,413,0
"N00004113",663,663,0
"N00004114",305,305,0
"N00004115",404,404,0
"N00004116",706,706,0
"N00004117",515,515,0
"N00004118",300,300,0
"N00004119",326,326,0
"N00004120",259,224,35
"N00004121",370,370,0
"N00004122",379,379,0
"N00004123",351,333,18
"N00004124",308,308,0
"N00004125",354,345,9
"N00004126",292,292,0
"N00004127",324,324,0
"N00004128",425,373,52
"N00004129",308,308,0
"N00004130",290,290,0
"N00004131",289,289,0
"N00004132",328,328,0
"N00004133",312,312,0
"N00004134",317,317,0
"N00004135",345,345,0
"N00004136",402,402,0
"N00004137",376,376,0
"N00004138",352,352,0
"N00004139",686,686,0
"N00004140",410,410,0
"N00004141",296,296,0
"N00004142",356,295,61
"N00004143",327,327,0
"N00004144",590,590,0
"N00004145",305,305,0
"N00004146",360,360,0
"N00004147",352,352,0
"N00004148",215,184,31
"N00004149",276,276,0
"N00004150",499,494,5
"N00004151",273,273,0
"N00004152",237,237,0
"N00004153",352,352,0
"N00004154",253,253,0
"N00004155",290,290,0
"N00004156",232,232,0
"N00004157",473,473,0
"N00004158",418,418,0
"N00004159",130,130,0
"N00004160",202,202,0
"N00004161",299,299,0
"N00004162",202,202,0
"N00004163",388,388,0
"N00004164",407,407,0
"N00004165",424,424,0
"N00004166",252,252,0
"N00004167",379,379,0
"N00004168",204,204,0
"N00004169",313,313,0
"N00004170",292,292,0
"N00004171",309,309,0
"N00004172",247,247,0
"N00004173",259,259,0
"N00004174",273,273,0
"N00004175",280,280,0
"N00004176",406,406,0
"N00004177",156,156,0
"N00004178",310,310,0
"N00004179",344,344,0
"N00004180",273,273,0
"N00004181",267,267,0
"N00004182",341,341,0
"N00004183",98,98,0
"N00004184",260,260,0
"N00004185",702,702,0
"N00004186",305,305,0
"N00004187",382,334,48
"N00004188",289,289,0
"N00004189",212,212,0
"N00004190",486,445,41
"N00004191",598,598,0
"N00004192",295,295,0
"N00004193",290,290,0
"N00004194",265,246,19
"N00004195",276,276,0
"N00004196",1009,1009,0
"N00004197",245,245,0
"N00004198",247,247,0
"N00004199",798,776,22
"N00004200",395,395,0
"N00004201",327,327,0
"N00004202",342,342,0
"N00004203",373,322,51
"N00004204",314,314,0
"N00004205",285,285,0
"N00004206",283,283,0
"N00004207",331,330,1
"N00004208",484,484,0
"N00004209",648,646,2
"N00004210",312,309,3
"N00004211",674,674,0
"N00004212",1948,1948,0
"N00004213",321,321,0
"N00004214",280,280,0
"N00004215",324,324,0
"N00004216",420,420,0
"N00004217",247,247,0
"N00004218",274,264,10
"N00004219",318,317,1
"N00004220",298,298,0
"N00004221",325,325,0
"N00004222",335,335,0
"N00004223",261,261,0
"N00004224",302,302,0
"N00004225",270,270,0
"N00004226",431,322,109
"N00004227",265,265,0
"N00004228",732,732,0
"N00004229",326,326,0
"N00004230",286,286,0
"N00004231",306,306,0
"N00004232",246,246,0
"N00004233",347,312,35
"N00004234",262,262,0
"N00004235",294,294,0
"N00004236",309,309,0
"N00004237",278,278,0
"N00004238",346,346,0
"N00004239",272,272,0
"N00004240",340,303,37
"N00004241",274,274,0
"N00004242",364,327,37
"N00004243",279,279,0
"N00004244",194,178,16
"N00004245",334,334,0
"N00004246",322,322,0
"N00004247",315,315,0
"N00004248",236,236,0
"N00004249",258,258,0
"N00004250",244,244,0
"N00004251",267,267,0
"N00004252",302,302,0
"N00004253",293,293,0
"N00004254",284,284,0
"N00004255",219,219,0
"N00004256",860,850,10
"N00004257",226,226,0
"N00004258",308,308,0
"N00004259",199,199,0
"N00004260",314,314,0
"N00004261",233,233,0
"N00004262",281,263,18
"N00004263",226,219,7
"N00004264",533,532,1
"N00004265",222,222,0
"N00004266",324,324,0
"N00004267",562,562,0
"N00004268",324,324,0
"N00004269",317,317,0
"N00004270",461,313,148
"N00004271",291,282,9
"N00004272",252,252,0
"N00004273",397,394,3
"N00004274",296,296,0
"N00004275",277,277,0
"N00004276",458,458,0
"N00004277",309,304,5
"N00004278",271,271,0
"N00004279",325,325,0
"N00004280",318,317,1
"N00004281",424,424,0
"N00004282",229,229,0
"N00004283",340,340,0
"N00004284",364,364,0
"N00004285",358,317,41
"N00004286",317,317,0
"N00004287",615,615,0
"N00004288",220,220,0
"N00004289",220,220,0
"N00004290",583,547,36
"N00004291",343,343,0
"N00004292",204,204,0
"N00004293",236,236,0
"N00004294",1013,720,293
"N00004295",271,271,0
"N00004296",348,306,42
"N00004297",329,325,4
"N00004298",391,391,0
"N00004299",540,479,61
"N00004300",175,175,0
"N00004301",362,362,0
"N00004302",430,404,26
"N00004303",270,270,0
"N00004304",308,308,0
"N00004305",253,253,0
"N00004306",390,390,0
"N00004307",254,254,0
"N00004308",262,262,0
"N00004309",235,235,0
"N00004310",243,243,0
"N00004311",215,215,0
"N00004312",304,304,0
"N00004313",323,248,75
"N00004314",616,601,15
"N00004315",240,240,0
"N00004316",285,285,0
"N00004317",269,269,0
"N00004318",256,256,0
"N00004319",285,285,0
"N00004320",362,362,0
"N00004321",650,650,0
"N00004322",324,324,0
"N00004323",362,362,0
"N00004324",247,247,0
"N00004325",271,271,0
"N00004326",287,287,0
"N00004327",274,274,0
"N00004328",290,290,0
"N00004329",274,274,0
"N00004330",290,290,0
"N00004331",299,299,0
"N00004332",331,307,24
"N00004333",257,257,0
"N00004334",231,231,0
"N00004335",220,220,0
"N00004336",318,318,0
"N00004337",249,249,0
"N00004338",369,364,5
"N00004339",539,539,0
"N00004340",440,440,0
"N00004341",433,433,0
"N00004342",727,727,0
"N00004343",269,269,0
"N00004344",273,241,32
"N00004345",438,345,93
"N00004346",378,378,0
"N00004347",459,459,0
"N00004348",214,207,7
"N00004349",252,252,0
"N00004350",1152,1090,62
"N00004351",539,539,0
"N00004352",607,607,0
"N00004353",492,492,0
"N00004354",387,387,0
"N00004355",353,353,0
"N00004356",286,266,20
"N00004357",1457,1457,0
"N00004358",298,298,0
"N00004359",1095,1059,36
"N00004360",494,494,0
"N00004361",505,494,11
"N00004362",676,642,34
"N00004363",472,467,5
"N00004364",418,418,0
"N00004365",548,548,0
"N00004366",268,268,0
"N00004367",688,688,0
"N00004368",494,494,0
"N00004369",403,403,0
"N00004370",601,601,0
"N00004371",442,442,0
"N00004372",486,486,0
"N00004373",490,490,0
"N00004374",469,469,0
"N00004375",849,849,0
"N00004376",448,448,0
"N00004377",465,465,0
"N00004378",211,211,0
"N00004379",267,267,0
"N00004380",310,310,0
"N00004381",292,292,0
"N00004382",438,373,65
"N00004383",275,275,0
"N00004384",251,251,0
"N00004385",271,271,0
"N00004386",438,438,0
"N00004387",348,348,0
"N00004388",427,427,0
"N00004389",490,488,2
"N00004390",439,439,0
"N00004391",497,497,0
"N00004392",352,352,0
"N00004393",314,314,0
"N00004394",205,205,0
"N00004395",232,232,0
"N00004396",446,446,0
"N00004397",342,342,0
"N00004398",539,539,0
"N00004399",672,616,56
"N00004400",531,499,32
"N00004401",752,752,0
"N00004402",1134,1134,0
"N00004403",354,354,0
"N00004404",709,709,0
"N00004405",636,636,0
"N00004406",421,421,0
"N00004407",344,344,0
"N00004408",317,317,0
"N00004409",450,448,2
"N00004410",656,656,0
"N00004411",476,476,0
"N00004412",432,432,0
"N00004413",210,210,0
"N00004414",154,154,0
"N00004415",1041,1041,0
"N00004416",628,628,0
"N00004417",506,506,0
"N00004418",517,517,0
"N00004419",468,468,0
"N00004420",527,525,2
"N00004421",374,374,0
"N00004422",493,493,0
"N00004423",466,466,0
"N00004424",400,400,0
"N00004425",513,513,0
"N00004426",478,478,0
"N00004427",397,397,0
"N00004428",394,394,0
"N00004429",539,539,0
"N00004430",539,539,0
"N00004431",505,505,0
"N00004432",130,130,0
"N00004433",610,610,0
"N00004434",412,399,13
"N00004435",344,340,4
"N00004436",377,377,0
"N00004437",317,317,0
"N00004438",548,548,0
"N00004439",561,561,0
"N00004440",527,527,0
"N00004441",550,547,3
"N00004442",545,545,0
"N00004443",612,612,0
"N00004444",328,328,0
"N00004445",405,405,0
"N00004446",448,448,0
"N00004447",359,359,0
"N00004448",489,489,0
"N00004449",439,439,0
"N00004450",388,388,0
"N00004451",637,637,0
"N00004452",298,298,0
"N00004453",322,322,0
"N00004454",300,300,0
"N00004455",309,309,0
"N00004456",298,298,0
"N00004457",300,300,0
"N00004458",311,310,1
"N00004459",861,826,35
"N00004460",243,243,0
"N00004461",395,395,0
"N00004462",299,299,0
"N00004463",461,461,0
"N00004464",374,374,0
"N00004465",490,448,42
"N00004466",413,413,0
"N00004467",426,426,0
"N00004468",506,506,0
"N00004469",378,378,0
"N00004470",299,299,0
"N00004471",394,394,0
"N00004472",751,751,0
"N00004473",365,365,0
"N00004474",865,865,0
"N00004475",267,267,0
"N00004476",266,266,0
"N00004477",316,316,0
"N00004478",562,562,0
"N00004479",536,536,0
"N00004480",471,471,0
"N00004481",565,565,0
"N00004482",300,300,0
"N00004483",373,373,0
"N00004484",611,611,0
"N00004485",409,407,2
"N00004486",333,333,0
"N00004487",447,447,0
"N00004488",446,442,4
"N00004489",347,347,0
"N00004490",511,511,0
"N00004491",376,354,22
"N00004492",332,332,0
"N00004493",411,407,4
"N00004494",300,300,0
"N00004495",339,339,0
"N00004496",906,896,10
"N00004497",380,380,0
"N00004498",1524,1524,0
"N00004499",197,197,0
"N00004500",172,172,0
"N00004501",444,444,0
"N00004502",328,328,0
"N00004503",411,411,0
"N00004504",265,265,0
"N00004505",413,413,0
"N00004506",362,362,0
"N00004507",285,285,0
"N00004508",671,671,0
"N00004509",275,275,0
"N00004510",322,322,0
"N00004511",225,225,0
"N00004512",412,412,0
"N00004513",434,434,0
"N00004514",617,617,0
"N00004515",395,395,0
"N00004516",391,391,0
"N00004517",410,410,0
"N00004518",286,286,0
"N00004519",340,340,0
"N00004520",1202,1132,70
"N00004521",334,307,27
"N00004522",337,337,0
"N00004523",378,378,0
"N00004524",253,253,0
"N00004525",388,388,0
"N00004526",420,420,0
"N00004527",338,338,0
"N00004528",478,478,0
"N00004529",292,292,0
"N00004530",357,357,0
"N00004531",403,403,0
"N00004532",399,399,0
"N00004533",304,301,3
"N00004534",1208,1208,0
"N00004535",839,839,0
"N00004536",290,262,28
"N00004537",222,222,0
